pointid,grid_code,POINT_X,POINT_Y
6566,-2337.2065430,-104.527581098421024,31.753833352564413
6567,-2337.2065430,-104.522667521734775,31.753833352564413
6568,-2394.5087891,-104.517753945048526,31.753833352564413
6569,-2394.5087891,-104.512840368362220,31.753833352564413
6570,-2448.1535645,-104.507926791676084,31.753833352564413
6571,-2448.1535645,-104.503013214989835,31.753833352564413
6572,-2488.9968262,-104.498099638303586,31.753833352564413
6573,-2488.9968262,-104.493186061617337,31.753833352564413
6574,-2528.0112305,-104.488272484931031,31.753833352564413
6575,-2528.0112305,-104.483358908244895,31.753833352564413
6576,-2561.2343750,-104.478445331558703,31.753833352564413
6577,-2561.2343750,-104.473531754872397,31.753833352564413
6578,-2561.2343750,-104.468618178186262,31.753833352564413
6579,-2588.6665039,-104.463704601500012,31.753833352564413
6580,-2588.6665039,-104.458791024813763,31.753833352564413
6581,-2612.7456055,-104.453877448127514,31.753833352564413
6582,-2612.7456055,-104.448963871441208,31.753833352564413
6583,-2638.0439453,-104.444050294755073,31.753833352564413
6584,-2638.0439453,-104.439136718068823,31.753833352564413
6585,-2665.4760742,-104.434223141382574,31.753833352564413
6586,-2665.4760742,-104.429309564696325,31.753833352564413
6587,-2695.6511230,-104.424395988010019,31.753833352564413
6588,-2695.6511230,-104.419482411323884,31.753833352564413
6589,-2728.8745117,-104.414568834637691,31.753833352564413
6590,-2728.8745117,-104.409655257951385,31.753833352564413
6591,-2728.8745117,-104.404741681265136,31.753833352564413
6592,-2728.2648926,-104.399828104579001,31.753833352564413
6593,-2728.2648926,-104.394914527892752,31.753833352564413
6594,-2760.5737305,-104.390000951206503,31.753833352564413
6595,-2760.5737305,-104.385087374520197,31.753833352564413
6596,-2794.1015625,-104.380173797834061,31.753833352564413
6597,-2794.1015625,-104.375260221147812,31.753833352564413
6598,-2830.0681152,-104.370346644461563,31.753833352564413
6599,-2830.0681152,-104.365433067775314,31.753833352564413
6600,-2867.2536621,-104.360519491089008,31.753833352564413
6601,-2867.2536621,-104.355605914402872,31.753833352564413
6602,-2906.8776855,-104.350692337716623,31.753833352564413
6603,-2906.8776855,-104.345778761030374,31.753833352564413
6604,-2956.5600586,-104.340865184344125,31.753833352564413
6605,-2956.5600586,-104.335951607657876,31.753833352564413
6606,-2956.5600586,-104.331038030971740,31.753833352564413
6607,-3001.6704102,-104.326124454285491,31.753833352564413
6608,-3001.6704102,-104.321210877599185,31.753833352564413
6609,-3039.1608887,-104.316297300912936,31.753833352564413
6610,-3039.1608887,-104.311383724226800,31.753833352564413
6611,-3093.1103516,-104.306470147540551,31.753833352564413
6612,-3093.1103516,-104.301556570854302,31.753833352564413
6613,-3161.0808105,-104.296642994167996,31.753833352564413
6614,-3161.0808105,-104.291729417481861,31.753833352564413
6615,-3234.5375977,-104.286815840795612,31.753833352564413
6616,-3234.5375977,-104.281902264109362,31.753833352564413
6617,-3317.7480469,-104.276988687423113,31.753833352564413
6618,-3317.7480469,-104.272075110736864,31.753833352564413
6619,-3404.3112793,-104.267161534050729,31.753833352564413
6620,-3404.3112793,-104.262247957364480,31.753833352564413
6621,-3404.3112793,-104.257334380678174,31.753833352564413
6622,-3489.9599609,-104.252420803991924,31.753833352564413
6623,-3489.9599609,-104.247507227305675,31.753833352564413
6624,-3553.9680176,-104.242593650619540,31.753833352564413
6625,-3553.9680176,-104.237680073933291,31.753833352564413
6626,-3610.6608887,-104.232766497246985,31.753833352564413
6627,-3610.6608887,-104.227852920560849,31.753833352564413
6628,-3666.7441406,-104.222939343874600,31.753833352564413
6629,-3666.7441406,-104.218025767188351,31.753833352564413
6630,-3733.4953613,-104.213112190502102,31.753833352564413
6631,-3733.4953613,-104.208198613815853,31.753833352564413
6632,-3801.7705078,-104.203285037129660,31.753833352564413
6633,-3801.7705078,-104.198371460443468,31.753833352564413
6634,-3801.7705078,-104.193457883757162,31.753833352564413
6635,-3877.9704590,-104.188544307070913,31.753833352564413
6636,-3877.9704590,-104.183630730384664,31.753833352564413
6637,-3956.9135742,-104.178717153698528,31.753833352564413
6638,-3956.9135742,-104.173803577012279,31.753833352564413
6639,-4020.0073242,-104.168890000325973,31.753833352564413
6640,-4020.0073242,-104.163976423639838,31.753833352564413
6641,-4084.6247559,-104.159062846953589,31.753833352564413
6642,-4084.6247559,-104.154149270267339,31.753833352564413
6643,-4138.5742188,-104.149235693581090,31.753833352564413
6644,-4138.5742188,-104.144322116894841,31.753833352564413
6645,-4182.7705078,-104.139408540208649,31.753833352564413
6646,-4182.7705078,-104.134494963522400,31.753833352564413
6647,-4227.2714844,-104.129581386836151,31.753833352564413
6648,-4227.2714844,-104.124667810149901,31.753833352564413
6649,-4227.2714844,-104.119754233463652,31.753833352564413
6650,-4262.3232422,-104.114840656777346,31.753833352564413
6651,-4262.3232422,-104.109927080091268,31.753833352564413
6652,-4303.1665039,-104.105013503404962,31.753833352564413
6653,-4303.1665039,-104.100099926718713,31.753833352564413
6654,-4344.0097656,-104.095186350032577,31.753833352564413
6655,-4344.0097656,-104.090272773346328,31.753833352564413
6656,-4384.8530273,-104.085359196660079,31.753833352564413
6657,-4384.8530273,-104.080445619973830,31.753833352564413
6658,-4430.5727539,-104.075532043287637,31.753833352564413
6659,-4430.5727539,-104.070618466601388,31.753833352564413
6660,-4496.4096680,-104.065704889915139,31.753833352564413
6661,-4496.4096680,-104.060791313228890,31.753833352564413
6662,-4564.6850586,-104.055877736542641,31.753833352564413
6663,-4564.6850586,-104.050964159856335,31.753833352564413
6664,-4564.6850586,-104.046050583170199,31.753833352564413
6665,-4645.4570312,-104.041137006483950,31.753833352564413
6666,-4645.4570312,-104.036223429797701,31.753833352564413
6667,-4721.3520508,-104.031309853111566,31.753833352564413
6668,-4721.3520508,-104.026396276425317,31.753833352564413
6669,-4784.1406250,-104.021482699739067,31.753833352564413
6670,-4784.1406250,-104.016569123052818,31.753833352564413
6671,-4852.4160156,-104.011655546366512,31.753833352564413
6672,-4852.4160156,-104.006741969680377,31.753833352564413
6673,-4888.3823242,-104.001828392994128,31.753833352564413
6674,-4888.3823242,-103.996914816307878,31.753833352564413
6675,-4907.5849609,-103.992001239621629,31.753833352564413
6676,-4907.5849609,-103.987087662935323,31.753833352564413
6677,-4925.8730469,-103.982174086249188,31.753833352564413
6678,-4925.8730469,-103.977260509562939,31.753833352564413
6679,-4925.8730469,-103.972346932876690,31.753833352564413
6680,-4942.9418945,-103.967433356190440,31.753833352564413
6681,-4942.9418945,-103.962519779504305,31.753833352564413
6682,-4959.4008789,-103.957606202818056,31.753833352564413
6683,-4959.4008789,-103.952692626131807,31.753833352564413
6684,-4974.6406250,-103.947779049445501,31.753833352564413
6685,-4974.6406250,-103.942865472759365,31.753833352564413
6686,-4997.8056641,-103.937951896073116,31.753833352564413
6687,-4997.8056641,-103.933038319386867,31.753833352564413
6688,-5009.6928711,-103.928124742700618,31.753833352564413
6689,-5009.6928711,-103.923211166014312,31.753833352564413
6690,-5028.2856445,-103.918297589328176,31.753833352564413
6691,-5028.2856445,-103.913384012641927,31.753833352564413
6692,-5028.2856445,-103.908470435955678,31.753833352564413
6693,-5069.7382812,-103.903556859269429,31.753833352564413
6694,-5069.7382812,-103.898643282583123,31.753833352564413
6695,-5115.4584961,-103.893729705897044,31.753833352564413
6696,-5115.4584961,-103.888816129210795,31.753833352564413
6697,-5160.2641602,-103.883902552524489,31.753833352564413
6698,-5160.2641602,-103.878988975838240,31.753833352564413
6699,-5221.2241211,-103.874075399152105,31.753833352564413
6700,-5221.2241211,-103.869161822465855,31.753833352564413
6701,-5295.2905273,-103.864248245779606,31.753833352564413
6702,-5295.2905273,-103.859334669093300,31.753833352564413
6703,-5369.9663086,-103.854421092407165,31.753833352564413
6704,-5369.9663086,-103.849507515720916,31.753833352564413
6705,-5445.2519531,-103.844593939034667,31.753833352564413
6706,-5445.2519531,-103.839680362348417,31.753833352564413
6707,-5445.2519531,-103.834766785662111,31.753833352564413
6708,-5515.3559570,-103.829853208976033,31.753833352564413
6709,-5515.3559570,-103.824939632289784,31.753833352564413
6710,-5579.0590820,-103.820026055603478,31.753833352564413
6711,-5579.0590820,-103.815112478917229,31.753833352564413
6712,-5641.8481445,-103.810198902230979,31.753833352564413
6713,-5641.8481445,-103.805285325544844,31.753833352564413
6714,-5680.8623047,-103.800371748858595,31.753833352564413
6715,-5680.8623047,-103.795458172172289,31.753833352564413
6716,-5718.0478516,-103.790544595486153,31.753833352564413
6717,-5718.0478516,-103.785631018799904,31.753833352564413
6718,-5752.1855469,-103.780717442113655,31.753833352564413
6719,-5752.1855469,-103.775803865427406,31.753833352564413
6720,-5782.9707031,-103.770890288741100,31.753833352564413
6721,-5782.9707031,-103.765976712054965,31.753833352564413
6722,-5782.9707031,-103.761063135368772,31.753833352564413
6723,-5791.8095703,-103.756149558682466,31.753833352564413
6724,-5791.8095703,-103.751235981996217,31.753833352564413
6725,-5798.2104492,-103.746322405309968,31.753833352564413
6726,-5798.2104492,-103.741408828623833,31.753833352564413
6727,-5816.4985352,-103.736495251937583,31.753833352564413
6728,-5816.4985352,-103.731581675251277,31.753833352564413
6729,-5825.0327148,-103.726668098565142,31.753833352564413
6730,-5825.0327148,-103.721754521878893,31.753833352564413
6731,-5832.3481445,-103.716840945192644,31.753833352564413
6732,-5832.3481445,-103.711927368506394,31.753833352564413
6733,-5837.5297852,-103.707013791820088,31.753833352564413
6734,-5837.5297852,-103.702100215133953,31.753833352564413
6735,-5820.4609375,-103.697186638447704,31.753833352564413
6736,-5820.7656250,-103.692273061761455,31.753833352564413
6737,-1434.0839844,-104.704469859125425,31.748919775878107
6738,-1521.5616455,-104.699556282439175,31.748919775878107
6739,-1521.5616455,-104.694642705752869,31.748919775878107
6740,-1521.5616455,-104.689729129066620,31.748919775878107
6741,-1563.9288330,-104.684815552380371,31.748919775878107
6742,-1563.9288330,-104.679901975694236,31.748919775878107
6743,-1610.5632324,-104.674988399007987,31.748919775878107
6744,-1610.5632324,-104.670074822321737,31.748919775878107
6745,-1657.5024414,-104.665161245635545,31.748919775878107
6746,-1657.5024414,-104.660247668949296,31.748919775878107
6747,-1704.4416504,-104.655334092263047,31.748919775878107
6748,-1704.4416504,-104.650420515576798,31.748919775878107
6749,-1751.6856689,-104.645506938890549,31.748919775878107
6750,-1751.6856689,-104.640593362204243,31.748919775878107
6751,-1799.5391846,-104.635679785518164,31.748919775878107
6752,-1799.5391846,-104.630766208831858,31.748919775878107
6753,-1848.3072510,-104.625852632145609,31.748919775878107
6754,-1848.3072510,-104.620939055459360,31.748919775878107
6755,-1848.3072510,-104.616025478773224,31.748919775878107
6756,-1898.9040527,-104.611111902086975,31.748919775878107
6757,-1898.9040527,-104.606198325400726,31.748919775878107
6758,-1950.1104736,-104.601284748714534,31.748919775878107
6759,-1950.1104736,-104.596371172028284,31.748919775878107
6760,-2001.6215820,-104.591457595342035,31.748919775878107
6761,-2001.6215820,-104.586544018655786,31.748919775878107
6762,-2053.1328125,-104.581630441969537,31.748919775878107
6763,-2053.1328125,-104.576716865283231,31.748919775878107
6764,-2104.6440430,-104.571803288597096,31.748919775878107
6765,-2104.6440430,-104.566889711910846,31.748919775878107
6766,-2161.0319824,-104.561976135224597,31.748919775878107
6767,-2161.0319824,-104.557062558538348,31.748919775878107
6768,-2220.7729492,-104.552148981852042,31.748919775878107
6769,-2220.7729492,-104.547235405165964,31.748919775878107
6770,-2220.7729492,-104.542321828479714,31.748919775878107
6771,-2279.2944336,-104.537408251793408,31.748919775878107
6772,-2279.2944336,-104.532494675107273,31.748919775878107
6773,-2337.2065430,-104.527581098421024,31.748919775878107
6774,-2337.2065430,-104.522667521734775,31.748919775878107
6775,-2394.5087891,-104.517753945048526,31.748919775878107
6776,-2394.5087891,-104.512840368362220,31.748919775878107
6777,-2448.1535645,-104.507926791676084,31.748919775878107
6778,-2448.1535645,-104.503013214989835,31.748919775878107
6779,-2471.6232910,-104.498099638303586,31.748919775878107
6780,-2471.6232910,-104.493186061617337,31.748919775878107
6781,-2506.3703613,-104.488272484931031,31.748919775878107
6782,-2506.3703613,-104.483358908244895,31.748919775878107
6783,-2535.3264160,-104.478445331558703,31.748919775878107
6784,-2535.3264160,-104.473531754872397,31.748919775878107
6785,-2535.3264160,-104.468618178186262,31.748919775878107
6786,-2562.7585449,-104.463704601500012,31.748919775878107
6787,-2562.7585449,-104.458791024813763,31.748919775878107
6788,-2584.3991699,-104.453877448127514,31.748919775878107
6789,-2584.3991699,-104.448963871441208,31.748919775878107
6790,-2608.4785156,-104.444050294755073,31.748919775878107
6791,-2608.4785156,-104.439136718068823,31.748919775878107
6792,-2634.9960938,-104.434223141382574,31.748919775878107
6793,-2634.9960938,-104.429309564696325,31.748919775878107
6794,-2664.2568359,-104.424395988010019,31.748919775878107
6795,-2664.2568359,-104.419482411323884,31.748919775878107
6796,-2695.3464355,-104.414568834637691,31.748919775878107
6797,-2695.3464355,-104.409655257951385,31.748919775878107
6798,-2695.3464355,-104.404741681265136,31.748919775878107
6799,-2728.2648926,-104.399828104579001,31.748919775878107
6800,-2728.2648926,-104.394914527892752,31.748919775878107
6801,-2760.5737305,-104.390000951206503,31.748919775878107
6802,-2760.5737305,-104.385087374520197,31.748919775878107
6803,-2794.1015625,-104.380173797834061,31.748919775878107
6804,-2794.1015625,-104.375260221147812,31.748919775878107
6805,-2830.0681152,-104.370346644461563,31.748919775878107
6806,-2830.0681152,-104.365433067775314,31.748919775878107
6807,-2867.2536621,-104.360519491089008,31.748919775878107
6808,-2867.2536621,-104.355605914402872,31.748919775878107
6809,-2906.8776855,-104.350692337716623,31.748919775878107
6810,-2906.8776855,-104.345778761030374,31.748919775878107
6811,-2956.5600586,-104.340865184344125,31.748919775878107
6812,-2956.5600586,-104.335951607657876,31.748919775878107
6813,-2956.5600586,-104.331038030971740,31.748919775878107
6814,-3001.6704102,-104.326124454285491,31.748919775878107
6815,-3001.6704102,-104.321210877599185,31.748919775878107
6816,-3039.1608887,-104.316297300912936,31.748919775878107
6817,-3039.1608887,-104.311383724226800,31.748919775878107
6818,-3092.5007324,-104.306470147540551,31.748919775878107
6819,-3092.5007324,-104.301556570854302,31.748919775878107
6820,-3164.4335938,-104.296642994167996,31.748919775878107
6821,-3164.4335938,-104.291729417481861,31.748919775878107
6822,-3245.2055664,-104.286815840795612,31.748919775878107
6823,-3245.2055664,-104.281902264109362,31.748919775878107
6824,-3333.9023438,-104.276988687423113,31.748919775878107
6825,-3333.9023438,-104.272075110736864,31.748919775878107
6826,-3422.2944336,-104.267161534050729,31.748919775878107
6827,-3422.2944336,-104.262247957364480,31.748919775878107
6828,-3422.2944336,-104.257334380678174,31.748919775878107
6829,-3506.4191895,-104.252420803991924,31.748919775878107
6830,-3506.4191895,-104.247507227305675,31.748919775878107
6831,-3561.2832031,-104.242593650619540,31.748919775878107
6832,-3561.2832031,-104.237680073933291,31.748919775878107
6833,-3613.4040527,-104.232766497246985,31.748919775878107
6834,-3613.4040527,-104.227852920560849,31.748919775878107
6835,-3653.0280762,-104.222939343874600,31.748919775878107
6836,-3653.0280762,-104.218025767188351,31.748919775878107
6837,-3716.7312012,-104.213112190502102,31.748919775878107
6838,-3716.7312012,-104.208198613815853,31.748919775878107
6839,-3787.4448242,-104.203285037129660,31.748919775878107
6840,-3787.4448242,-104.198371460443468,31.748919775878107
6841,-3787.4448242,-104.193457883757162,31.748919775878107
6842,-3863.6447754,-104.188544307070913,31.748919775878107
6843,-3863.6447754,-104.183630730384664,31.748919775878107
6844,-3942.2832031,-104.178717153698528,31.748919775878107
6845,-3942.2832031,-104.173803577012279,31.748919775878107
6846,-4012.0825195,-104.168890000325973,31.748919775878107
6847,-4012.0825195,-104.163976423639838,31.748919775878107
6848,-4079.7480469,-104.159062846953589,31.748919775878107
6849,-4079.7480469,-104.154149270267339,31.748919775878107
6850,-4135.2216797,-104.149235693581090,31.748919775878107
6851,-4135.2216797,-104.144322116894841,31.748919775878107
6852,-4177.2841797,-104.139408540208649,31.748919775878107
6853,-4177.2841797,-104.134494963522400,31.748919775878107
6854,-4219.9560547,-104.129581386836151,31.748919775878107
6855,-4219.9560547,-104.124667810149901,31.748919775878107
6856,-4219.9560547,-104.119754233463652,31.748919775878107
6857,-4262.3232422,-104.114840656777346,31.748919775878107
6858,-4262.3232422,-104.109927080091268,31.748919775878107
6859,-4303.1665039,-104.105013503404962,31.748919775878107
6860,-4303.1665039,-104.100099926718713,31.748919775878107
6861,-4344.0097656,-104.095186350032577,31.748919775878107
6862,-4344.0097656,-104.090272773346328,31.748919775878107
6863,-4384.8530273,-104.085359196660079,31.748919775878107
6864,-4384.8530273,-104.080445619973830,31.748919775878107
6865,-4430.5727539,-104.075532043287637,31.748919775878107
6866,-4430.5727539,-104.070618466601388,31.748919775878107
6867,-4496.4096680,-104.065704889915139,31.748919775878107
6868,-4496.4096680,-104.060791313228890,31.748919775878107
6869,-4564.6850586,-104.055877736542641,31.748919775878107
6870,-4564.6850586,-104.050964159856335,31.748919775878107
6871,-4564.6850586,-104.046050583170199,31.748919775878107
6872,-4645.4570312,-104.041137006483950,31.748919775878107
6873,-4645.4570312,-104.036223429797701,31.748919775878107
6874,-4721.3520508,-104.031309853111566,31.748919775878107
6875,-4721.3520508,-104.026396276425317,31.748919775878107
6876,-4731.7153320,-104.021482699739067,31.748919775878107
6877,-4731.7153320,-104.016569123052818,31.748919775878107
6878,-4817.6689453,-104.011655546366512,31.748919775878107
6879,-4817.6689453,-104.006741969680377,31.748919775878107
6880,-4879.8481445,-104.001828392994128,31.748919775878107
6881,-4879.8481445,-103.996914816307878,31.748919775878107
6882,-4894.4785156,-103.992001239621629,31.748919775878107
6883,-4894.4785156,-103.987087662935323,31.748919775878107
6884,-4909.7182617,-103.982174086249188,31.748919775878107
6885,-4909.7182617,-103.977260509562939,31.748919775878107
6886,-4909.7182617,-103.972346932876690,31.748919775878107
6887,-4924.9584961,-103.967433356190440,31.748919775878107
6888,-4924.9584961,-103.962519779504305,31.748919775878107
6889,-4939.5888672,-103.957606202818056,31.748919775878107
6890,-4939.5888672,-103.952692626131807,31.748919775878107
6891,-4960.6201172,-103.947779049445501,31.748919775878107
6892,-4960.6201172,-103.942865472759365,31.748919775878107
6893,-4986.2231445,-103.937951896073116,31.748919775878107
6894,-4986.2231445,-103.933038319386867,31.748919775878107
6895,-5009.6928711,-103.928124742700618,31.748919775878107
6896,-5009.6928711,-103.923211166014312,31.748919775878107
6897,-5028.2856445,-103.918297589328176,31.748919775878107
6898,-5028.2856445,-103.913384012641927,31.748919775878107
6899,-5028.2856445,-103.908470435955678,31.748919775878107
6900,-5069.7382812,-103.903556859269429,31.748919775878107
6901,-5069.7382812,-103.898643282583123,31.748919775878107
6902,-5115.4584961,-103.893729705897044,31.748919775878107
6903,-5115.4584961,-103.888816129210795,31.748919775878107
6904,-5160.2641602,-103.883902552524489,31.748919775878107
6905,-5160.2641602,-103.878988975838240,31.748919775878107
6906,-5221.2241211,-103.874075399152105,31.748919775878107
6907,-5221.2241211,-103.869161822465855,31.748919775878107
6908,-5295.2905273,-103.864248245779606,31.748919775878107
6909,-5295.2905273,-103.859334669093300,31.748919775878107
6910,-5369.9663086,-103.854421092407165,31.748919775878107
6911,-5369.9663086,-103.849507515720916,31.748919775878107
6912,-5445.2519531,-103.844593939034667,31.748919775878107
6913,-5445.2519531,-103.839680362348417,31.748919775878107
6914,-5445.2519531,-103.834766785662111,31.748919775878107
6915,-5514.1367188,-103.829853208976033,31.748919775878107
6916,-5514.1367188,-103.824939632289784,31.748919775878107
6917,-5579.3642578,-103.820026055603478,31.748919775878107
6918,-5579.3642578,-103.815112478917229,31.748919775878107
6919,-5643.3720703,-103.810198902230979,31.748919775878107
6920,-5643.3720703,-103.805285325544844,31.748919775878107
6921,-5687.8730469,-103.800371748858595,31.748919775878107
6922,-5687.8730469,-103.795458172172289,31.748919775878107
6923,-5730.5449219,-103.790544595486153,31.748919775878107
6924,-5730.5449219,-103.785631018799904,31.748919775878107
6925,-5771.0834961,-103.780717442113655,31.748919775878107
6926,-5771.0834961,-103.775803865427406,31.748919775878107
6927,-5791.2001953,-103.770890288741100,31.748919775878107
6928,-5791.2001953,-103.765976712054965,31.748919775878107
6929,-5791.2001953,-103.761063135368772,31.748919775878107
6930,-5797.2958984,-103.756149558682466,31.748919775878107
6931,-5797.2958984,-103.751235981996217,31.748919775878107
6932,-5806.7446289,-103.746322405309968,31.748919775878107
6933,-5806.7446289,-103.741408828623833,31.748919775878107
6934,-5816.4985352,-103.736495251937583,31.748919775878107
6935,-5816.4985352,-103.731581675251277,31.748919775878107
6936,-5825.0327148,-103.726668098565142,31.748919775878107
6937,-5825.0327148,-103.721754521878893,31.748919775878107
6938,-5832.3481445,-103.716840945192644,31.748919775878107
6939,-5832.3481445,-103.711927368506394,31.748919775878107
6940,-5837.5297852,-103.707013791820088,31.748919775878107
6941,-5837.5297852,-103.702100215133953,31.748919775878107
6942,-5839.6630859,-103.697186638447704,31.748919775878107
6943,-5839.6630859,-103.692273061761455,31.748919775878107
6944,-1423.4160156,-104.704469859125425,31.744006199191915
6945,-1511.1983643,-104.699556282439175,31.744006199191915
6946,-1511.1983643,-104.694642705752869,31.744006199191915
6947,-1511.1983643,-104.689729129066620,31.744006199191915
6948,-1563.9288330,-104.684815552380371,31.744006199191915
6949,-1563.9288330,-104.679901975694236,31.744006199191915
6950,-1610.5632324,-104.674988399007987,31.744006199191915
6951,-1610.5632324,-104.670074822321737,31.744006199191915
6952,-1657.5024414,-104.665161245635545,31.744006199191915
6953,-1657.5024414,-104.660247668949296,31.744006199191915
6954,-1704.4416504,-104.655334092263047,31.744006199191915
6955,-1704.4416504,-104.650420515576798,31.744006199191915
6956,-1751.6856689,-104.645506938890549,31.744006199191915
6957,-1751.6856689,-104.640593362204243,31.744006199191915
6958,-1799.5391846,-104.635679785518164,31.744006199191915
6959,-1799.5391846,-104.630766208831858,31.744006199191915
6960,-1848.3072510,-104.625852632145609,31.744006199191915
6961,-1848.3072510,-104.620939055459360,31.744006199191915
6962,-1848.3072510,-104.616025478773224,31.744006199191915
6963,-1898.9040527,-104.611111902086975,31.744006199191915
6964,-1898.9040527,-104.606198325400726,31.744006199191915
6965,-1950.1104736,-104.601284748714534,31.744006199191915
6966,-1950.1104736,-104.596371172028284,31.744006199191915
6967,-1990.9536133,-104.591457595342035,31.744006199191915
6968,-1990.9536133,-104.586544018655786,31.744006199191915
6969,-2041.5504150,-104.581630441969537,31.744006199191915
6970,-2041.5504150,-104.576716865283231,31.744006199191915
6971,-2092.7568359,-104.571803288597096,31.744006199191915
6972,-2092.7568359,-104.566889711910846,31.744006199191915
6973,-2143.9631348,-104.561976135224597,31.744006199191915
6974,-2143.9631348,-104.557062558538348,31.744006199191915
6975,-2201.5703125,-104.552148981852042,31.744006199191915
6976,-2201.5703125,-104.547235405165964,31.744006199191915
6977,-2201.5703125,-104.542321828479714,31.744006199191915
6978,-2259.1777344,-104.537408251793408,31.744006199191915
6979,-2259.1777344,-104.532494675107273,31.744006199191915
6980,-2316.1752930,-104.527581098421024,31.744006199191915
6981,-2316.1752930,-104.522667521734775,31.744006199191915
6982,-2372.8679199,-104.517753945048526,31.744006199191915
6983,-2372.8679199,-104.512840368362220,31.744006199191915
6984,-2429.5607910,-104.507926791676084,31.744006199191915
6985,-2429.5607910,-104.503013214989835,31.744006199191915
6986,-2471.6232910,-104.498099638303586,31.744006199191915
6987,-2471.6232910,-104.493186061617337,31.744006199191915
6988,-2506.3703613,-104.488272484931031,31.744006199191915
6989,-2506.3703613,-104.483358908244895,31.744006199191915
6990,-2535.3264160,-104.478445331558703,31.744006199191915
6991,-2535.3264160,-104.473531754872397,31.744006199191915
6992,-2535.3264160,-104.468618178186262,31.744006199191915
6993,-2562.7585449,-104.463704601500012,31.744006199191915
6994,-2562.7585449,-104.458791024813763,31.744006199191915
6995,-2584.3991699,-104.453877448127514,31.744006199191915
6996,-2584.3991699,-104.448963871441208,31.744006199191915
6997,-2608.4785156,-104.444050294755073,31.744006199191915
6998,-2608.4785156,-104.439136718068823,31.744006199191915
6999,-2634.9960938,-104.434223141382574,31.744006199191915
7000,-2634.9960938,-104.429309564696325,31.744006199191915
7001,-2664.2568359,-104.424395988010019,31.744006199191915
7002,-2664.2568359,-104.419482411323884,31.744006199191915
7003,-2695.3464355,-104.414568834637691,31.744006199191915
7004,-2695.3464355,-104.409655257951385,31.744006199191915
7005,-2695.3464355,-104.404741681265136,31.744006199191915
7006,-2697.1752930,-104.399828104579001,31.744006199191915
7007,-2697.1752930,-104.394914527892752,31.744006199191915
7008,-2735.8847656,-104.390000951206503,31.744006199191915
7009,-2735.8847656,-104.385087374520197,31.744006199191915
7010,-2774.8991699,-104.380173797834061,31.744006199191915
7011,-2774.8991699,-104.375260221147812,31.744006199191915
7012,-2815.7424316,-104.370346644461563,31.744006199191915
7013,-2815.7424316,-104.365433067775314,31.744006199191915
7014,-2856.8903809,-104.360519491089008,31.744006199191915
7015,-2856.8903809,-104.355605914402872,31.744006199191915
7016,-2897.1240234,-104.350692337716623,31.744006199191915
7017,-2897.1240234,-104.345778761030374,31.744006199191915
7018,-2947.7209473,-104.340865184344125,31.744006199191915
7019,-2947.7209473,-104.335951607657876,31.744006199191915
7020,-2947.7209473,-104.331038030971740,31.744006199191915
7021,-2994.3552246,-104.326124454285491,31.744006199191915
7022,-2994.3552246,-104.321210877599185,31.744006199191915
7023,-3034.8935547,-104.316297300912936,31.744006199191915
7024,-3034.8935547,-104.311383724226800,31.744006199191915
7025,-3092.5007324,-104.306470147540551,31.744006199191915
7026,-3092.5007324,-104.301556570854302,31.744006199191915
7027,-3164.4335938,-104.296642994167996,31.744006199191915
7028,-3164.4335938,-104.291729417481861,31.744006199191915
7029,-3245.2055664,-104.286815840795612,31.744006199191915
7030,-3245.2055664,-104.281902264109362,31.744006199191915
7031,-3333.9023438,-104.276988687423113,31.744006199191915
7032,-3333.9023438,-104.272075110736864,31.744006199191915
7033,-3422.2944336,-104.267161534050729,31.744006199191915
7034,-3422.2944336,-104.262247957364480,31.744006199191915
7035,-3422.2944336,-104.257334380678174,31.744006199191915
7036,-3506.4191895,-104.252420803991924,31.744006199191915
7037,-3506.4191895,-104.247507227305675,31.744006199191915
7038,-3561.2832031,-104.242593650619540,31.744006199191915
7039,-3561.2832031,-104.237680073933291,31.744006199191915
7040,-3613.4040527,-104.232766497246985,31.744006199191915
7041,-3613.4040527,-104.227852920560849,31.744006199191915
7042,-3653.0280762,-104.222939343874600,31.744006199191915
7043,-3653.0280762,-104.218025767188351,31.744006199191915
7044,-3697.8337402,-104.213112190502102,31.744006199191915
7045,-3697.8337402,-104.208198613815853,31.744006199191915
7046,-3770.3759766,-104.203285037129660,31.744006199191915
7047,-3770.3759766,-104.198371460443468,31.744006199191915
7048,-3846.5759277,-104.193457883757162,31.744006199191915
7049,-3846.5759277,-104.188544307070913,31.744006199191915
7050,-3846.5759277,-104.183630730384664,31.744006199191915
7051,-3927.0432129,-104.178717153698528,31.744006199191915
7052,-3927.0432129,-104.173803577012279,31.744006199191915
7053,-4001.4145508,-104.168890000325973,31.744006199191915
7054,-4001.4145508,-104.163976423639838,31.744006199191915
7055,-4069.6896973,-104.159062846953589,31.744006199191915
7056,-4069.6896973,-104.154149270267339,31.744006199191915
7057,-4128.5161133,-104.149235693581090,31.744006199191915
7058,-4128.5161133,-104.144322116894841,31.744006199191915
7059,-4169.0546875,-104.139408540208649,31.744006199191915
7060,-4169.0546875,-104.134494963522400,31.744006199191915
7061,-4219.9560547,-104.129581386836151,31.744006199191915
7062,-4219.9560547,-104.124667810149901,31.744006199191915
7063,-4219.9560547,-104.119754233463652,31.744006199191915
7064,-4250.4360352,-104.114840656777346,31.744006199191915
